Burying the Ex,R,89 min,"Comedy, Horror, Romance",6/19/15,Joe Dante,Alan Trezza,"Anton Yelchin, Ashley Greene, Alexandra Daddario, Oliver Cooper",http://ia.media-imdb.com/images/M/MV5BNTM3ODI4NjA2OF5BMl5BanBnXkFtZTgwOTMzOTAwNjE@._V1_SX300.jpg,A guy's regrets over moving in with his girlfriend are compounded when she dies and comes back as a zombie.
The Overnight,R,79 min,"Comedy, Mystery",6/19/15,Patrick Brice,Patrick Brice,"Adam Scott, Taylor Schilling, R.J. Hermes, Kyle Field",http://ia.media-imdb.com/images/M/MV5BMTQ0MjQ3MTY3OF5BMl5BanBnXkFtZTgwMjg2MjQ5NTE@._V1_SX300.jpg,"Alex, Emily, and their son, RJ, are new to Los Angeles. A chance meeting at the park introduces them to the mysterious Kurt, Charlotte, and Max. A family ""playdate"" becomes increasingly interesting as the night goes on."
Dope,R,103 min,"Comedy, Crime, Drama",6/19/15,Rick Famuyiwa,Rick Famuyiwa,"Rakim Mayers, Blake Anderson, Bruce Beatty, De'aundre Bonds",http://ia.media-imdb.com/images/M/MV5BMjA3MjYyNTk0Nl5BMl5BanBnXkFtZTgwODc1NzQ1NTE@._V1_SX300.jpg,"Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure."
Dark Places,R,113 min,"Drama, Mystery, Thriller",6/18/15,Gilles Paquet-Brenner,"Gillian Flynn (novel), Gilles Paquet-Brenner (screenplay)","Charlize Theron, Sterling Jerins, Nicholas Hoult, Christina Hendricks",http://ia.media-imdb.com/images/M/MV5BMTY1NTM4ODYzM15BMl5BanBnXkFtZTgwNTY2NDIwNjE@._V1_SX300.jpg,"Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she agrees to revisit the crime and uncovers the wrenching truths that led up to that tragic night."
The Clown,G,,Drama,6/14/15,Kalina de Moura,"Kalina de Moura, Ana Smith (screenplay)","Nicole Holt, Houston Ries, Sanjay Nilliyat, James Larabee",http://ia.media-imdb.com/images/M/MV5BMTQ4NjA4Mjk4Nl5BMl5BanBnXkFtZTgwMTQ4NTM0MzE@._V1_SX300.jpg,A Story of a dying father in search for his lost son.
Jurassic World,PG-13,124 min,"Action, Adventure, Sci-Fi",6/12/15,Colin Trevorrow,"Rick Jaffa (screenplay), Amanda Silver (screenplay), Colin Trevorrow (screenplay), Derek Connolly (screenplay), Rick Jaffa (story), Amanda Silver (story), Michael Crichton (characters)","Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio",http://ia.media-imdb.com/images/M/MV5BMTQ5MTE0MTk3Nl5BMl5BanBnXkFtZTgwMjczMzk2NTE@._V1_SX300.jpg,A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction--a genetically modified giant stealth killing machine--escapes containment and goes on a killing spree.
Madame Bovary,R,118 min,Drama,6/12/15,Sophie Barthes,"Felipe Marino, Gustave Flaubert (novel), Sophie Barthes","Ezra Miller, Mia Wasikowska, Laura Carmichael, Paul Giamatti",http://ia.media-imdb.com/images/M/MV5BOTcwNjMzMTU0NV5BMl5BanBnXkFtZTgwMzQ0MjUyNDE@._V1_SX300.jpg,"Bored in her marriage to a country doctor and stifled by life in a small town, the restless Emma Bovary pursues her dreams of passion and excitement, whatever they may cost."
Vendetta,R,90 min,"Action, Drama",6/12/15,"Jen Soska, Sylvia Soska",Justin Shady,"Dean Cain, Paul Wight, Michael Eklund, Benjamin Hollingsworth",http://ia.media-imdb.com/images/M/MV5BMjE5ODkzNzI0Nl5BMl5BanBnXkFtZTgwMzcyODQ1NTE@._V1_SX300.jpg,"A detective pushed beyond his limits will stop at nothing for vengeance. When his wife is killed by a criminal that he put away, Mason, a hard-nosed detective, deliberately gets arrested in order to get revenge. While inside, Mason discovers a new criminal enterprise that those behind it would kill to protect."
"Electric Boogaloo: The Wild, Untold Story of Cannon Films",R,106 min,Documentary,6/5/15,Mark Hartley,Mark Hartley,"Sam Firstenberg, David Paulsen, Luigi Cozzi, Menahem Golan",http://ia.media-imdb.com/images/M/MV5BMTk3NDYwNjc3Ml5BMl5BanBnXkFtZTgwNTM3NjQ0NTE@._V1_SX300.jpg,A one-of-a-kind story about two-of-a-kind men who (for better or worse) changed film forever.
Larry Gaye: Renegade Male Flight Attendant,R,99 min,Comedy,6/5/15,Sam Friedlander,"Mike Sikowitz, Mike Sikowitz","Mark Feuerstein, Jessica Lowndes, Stanley Tucci, Christopher Fitzgerald",http://ia.media-imdb.com/images/M/MV5BMTg4NDg1OTE4MF5BMl5BanBnXkFtZTgwMzU5NzA3NTE@._V1_SX300.jpg,A self-anointed 'renegade' male flight attendant must save the day when the airline he works for tries to eliminate flight attendants as a cost-cutting measure.
Spy,R,119 min,"Action, Comedy, Crime",6/5/15,Paul Feig,Paul Feig,"Jude Law, Raad Rawi, Melissa McCarthy, Jessica Chaffin",http://ia.media-imdb.com/images/M/MV5BNjI5OTQ0MDQxM15BMl5BanBnXkFtZTgwMzcwNjMyNTE@._V1_SX300.jpg,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
Insidious: Chapter 3,PG-13,97 min,"Horror, Thriller",6/5/15,Leigh Whannell,"Leigh Whannell, Leigh Whannell (characters)","Dermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell",http://ia.media-imdb.com/images/M/MV5BMTUwNDU4NjE1N15BMl5BanBnXkFtZTgwOTc0MzA5NDE@._V1_SX300.jpg,A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.
Spare Parts,PG-13,83 min,Drama,6/5/15,Sean McNamara,"Joshua Davis (based on the Wired Magazine article ""La Vida Robot"" by), Elissa Matsueda (screenplay)","George Lopez, Marisa Tomei, Jamie Lee Curtis, Carlos PenaVega",http://ia.media-imdb.com/images/M/MV5BMTc5NzI4NTIyMF5BMl5BanBnXkFtZTgwMzIzNDMxMzE@._V1_SX300.jpg,"Four Hispanic high school students form a robotics club. With no experience, 800 bucks, used car parts and a dream, this rag tag team goes up against the country's reigning robotics champion, MIT."
The Cokeville Miracle,PG-13,94 min,"Drama, Family, History",6/5/15,T.C. Christensen,T.C. Christensen,"Nathan Stevens, Jasen Wade, Caitlin E.J. Meyer, Mason D. Davis",http://ia.media-imdb.com/images/M/MV5BMTQ1OTkzOTQ2M15BMl5BanBnXkFtZTgwMTkzMjQwNTE@._V1_SX300.jpg,"Children who were held hostage in their elementary school tell stories of miraculous things, but many adults are skeptical that the Cokeville Miracle ever truly happened."
Wild Horses,R,100 min,"Crime, Drama",6/5/15,Robert Duvall,"Robert Duvall, Michael Shell (story)","Robert Duvall, James Franco, Josh Hartnett, Luciana Pedraza",http://ia.media-imdb.com/images/M/MV5BMjQyMDg1MzA0Ml5BMl5BanBnXkFtZTgwNzkzMTU3NTE@._V1_SX300.jpg,A detective opens up a fifteen-year-old missing persons case and begins to suspect that the boy it belongs to was murdered - and that a local rancher was involved.
The Road Within,R,100 min,"Comedy, Drama",6/4/15,Gren Wells,Gren Wells,"Zoë Kravitz, Robert Patrick, Dev Patel, Robert Sheehan",http://ia.media-imdb.com/images/M/MV5BMTU3NDgwNDUzMl5BMl5BanBnXkFtZTgwMjQ0NDA5NDE@._V1_SX300.jpg,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.
Entourage,R,104 min,Comedy,6/3/15,Doug Ellin,"Doug Ellin (screenplay), Doug Ellin (story), Rob Weiss (story), Doug Ellin (television series)","Kevin Connolly, Adrian Grenier, Kevin Dillon, Jerry Ferrara",http://ia.media-imdb.com/images/M/MV5BMTQ3NjYxMDE1OV5BMl5BanBnXkFtZTgwMjgzOTE4MzE@._V1_SX300.jpg,"Movie star Vincent Chase, together with his boys Eric, Turtle, and Johnny, are back - and back in business with super agent-turned-studio head Ari Gold on a risky project that will serve as Vince's directorial debut."
Manglehorn,PG-13,97 min,Drama,6/3/15,David Gordon Green,Paul Logan,"Al Pacino, Holly Hunter, Chris Messina, Harmony Korine",http://ia.media-imdb.com/images/M/MV5BMzMwMzE2MjUzNF5BMl5BanBnXkFtZTgwMzMwNDQ3NTE@._V1_SX300.jpg,"Left heartbroken by the woman he loved and lost many years ago, Manglehorn, an eccentric small-town locksmith, tries to start his life over again with the help of a new friend."
Asylum,R,93 min,Horror,6/2/15,Todor Chapkanov,"Chris Mancini (Comedy Screenplay), Chris Mancini (Horror Screenplay), Tex Wall (horror screenplay)","Stephen Rea, Bruce Payne, Dimo Alexiev, Velizar Binev",http://ia.media-imdb.com/images/M/MV5BMTA0Mjk3NDcxMzdeQTJeQWpwZ15BbWU3MDY1OTg3Njg@._V1_SX300.jpg,"A veteran hostage negotiator's next call leads him to an overrun insane asylum. He soon finds that dark forces are pushing the patients to commit atrocities, and he may be the only one that can stop them."
An Open Secret,PG-13,99 min,Documentary,6/1/15,Amy Berg,"Amy Berg, Lorien Haynes, Billy McMillin","Evan Henzi, Michael Egan III, Mark Ryan, Joey Coleman",http://ia.media-imdb.com/images/M/MV5BMTUwMzI0NzY2Nl5BMl5BanBnXkFtZTgwMzQ2NjQ1NTE@._V1_SX300.jpg,An investigation into accusations of teenagers being sexually abused within the film industry.
Aloha,PG-13,105 min,"Comedy, Drama, Romance",5/29/15,Cameron Crowe,Cameron Crowe,"Bradley Cooper, Emma Stone, Rachel McAdams, Bill Murray",http://ia.media-imdb.com/images/M/MV5BMTg4Mjc0NTE1NV5BMl5BanBnXkFtZTgwNzcwNTQ3NTE@._V1_SX300.jpg,A celebrated military contractor returns to the site of his greatest career triumphs and reconnects with a long-ago love while unexpectedly falling for the hard-charging Air Force watch-dog assigned to him.
Brother's Keeper,PG-13,118 min,Drama,5/29/15,"T.J. Amato, Josh Mills","Briana Hartman, Josh Mills (developer)","Michael Rooker, Ray Wise, Travis Tritt, W. Earl Brown",http://ia.media-imdb.com/images/M/MV5BMTM2NzE1ODIyMF5BMl5BanBnXkFtZTcwMDkwNDYwNA@@._V1_SX300.jpg,Identical twins Andy and Pete Goodwynn have always been there for each other. But in a cruel twist of fate-orchestrated by the town's most powerful family-their lives are forever altered. ...
San Andreas,PG-13,114 min,"Action, Drama, Thriller",5/29/15,Brad Peyton,"Carlton Cuse (screenplay), Andre Fabrizio (story), Jeremy Passmore (story)","Dwayne Johnson, Carla Gugino, Alexandra Daddario, Ioan Gruffudd",http://ia.media-imdb.com/images/M/MV5BNjI4MTgyOTAxOV5BMl5BanBnXkFtZTgwMjQwOTA4NTE@._V1_SX300.jpg,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter."
Club Life,R,87 min,Drama,5/29/15,Fabrizio Conte,"Danny A. Abeckaser, Ryan O'Nan, Ryan Vallan","Jessica Szohr, Jerry Ferrara, Robert Davi, Jay R. Ferguson",http://ia.media-imdb.com/images/M/MV5BMjAyMjQxMDQ0Nl5BMl5BanBnXkFtZTgwOTE4MjQxNTE@._V1_SX300.jpg,A night club promoter tries to make a name for himself in New York City.
Survivor,PG-13,96 min,"Action, Crime, Thriller",5/29/15,James McTeigue,Philip Shelby (screenplay),"Paddy Wallace, Parker Sawyers, Bashar Rahal, Royce Pierreson",http://ia.media-imdb.com/images/M/MV5BMjE5NDM5MTQ0MF5BMl5BanBnXkFtZTgwMDEzNTUxNTE@._V1_SX300.jpg,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit."
Heaven Knows What,R,94 min,Drama,5/29/15,"Ben Safdie, Joshua Safdie","Ronald Bronstein (screenplay), Arielle Holmes (inspired by a book written by), Joshua Safdie (screenplay)","Buddy Duress, Ron Braunstein, Buddy Duress, Eleonore Hendricks",http://ia.media-imdb.com/images/M/MV5BMTg2ODQzNzgzN15BMl5BanBnXkFtZTgwMzkxOTY2NTE@._V1_SX300.jpg,"Harley loves Ilya. He gives her life purpose and sets her passion ablaze. So, when he asks her to prove her love by slitting her wrists, she obliges with only mild hesitation, perhaps because of her other all-consuming love: heroin."
Results,R,105 min,Comedy,5/29/15,Andrew Bujalski,Andrew Bujalski,"Guy Pearce, Cobie Smulders, Kevin Corrigan, Giovanni Ribisi",http://ia.media-imdb.com/images/M/MV5BMTQ4MjEzMzQ1Ml5BMl5BanBnXkFtZTgwODUyNTQzNTE@._V1_SX300.jpg,"Two mismatched personal trainers' lives are upended by the actions of a new, wealthy client."
Tooken,R,80 min,Comedy,5/26/15,John Asher,"Cameron Van Hoy, John Asher","Lee Tergesen, Reno Wilson, Lauren Stamile, Joyce Bulifant",http://ia.media-imdb.com/images/M/MV5BMTQ2OTc3Mzk1OV5BMl5BanBnXkFtZTgwNjU3NzM5MzE@._V1_SX300.jpg,Tooken - The spoof on the popular Taken franchise.
Poltergeist,PG-13,93 min,"Horror, Thriller",5/22/15,Gil Kenan,"David Lindsay-Abaire (screenplay), Steven Spielberg (based on the 1982 motion picture entitled ""Poltergeist"" screenplay by), Michael Grais (based on the 1982 motion picture entitled ""Poltergeist"" screenplay by), Mark Victor (based on the 1982 motion picture entitled ""Poltergeist"" screenplay by), Steven Spielberg (based on the 1982 motion picture entitled ""Poltergeist"" story by)","Sam Rockwell, Rosemarie DeWitt, Saxon Sharbino, Kyle Catlett",http://ia.media-imdb.com/images/M/MV5BMjIzNTI1ODgwM15BMl5BanBnXkFtZTgwMDYwODA1NTE@._V1_SX300.jpg,A family whose suburban home is haunted by evil forces must come together to rescue their youngest daughter after the apparitions take her captive.
Sunshine Superman,PG,100 min,"Documentary, Biography, Sport",5/22/15,Marah Strauch,Marah Strauch,"Marah Strauch, Cecilie Bull, Selia Hansen, Carl Boenisch",http://ia.media-imdb.com/images/M/MV5BMTEwNDQyODk1OTReQTJeQWpwZ15BbWU4MDQwNzIzOTQx._V1_SX300.jpg,"A heart-racing documentary portrait of Carl Boenish, the father of the BASE jumping movement, whose early passion for skydiving led him to ever more spectacular -and dangerous- feats of foot-launched human flight."
Drunk Wedding,R,81 min,Comedy,5/22/15,Nick Weiss,"Anthony Weiss, Nick Weiss","Nick P. Ross, J.R. Ramirez, Christian Cooke, Bethany Dwyer",http://ia.media-imdb.com/images/M/MV5BMTgwNzIyMTQ3M15BMl5BanBnXkFtZTgwNDM3MDc3NTE@._V1_SX300.jpg,John and Elissa's perfect destination wedding is derailed when their college friends get drunk on tequila.
Tomorrowland,PG,130 min,"Action, Adventure, Family",5/22/15,Brad Bird,"Damon Lindelof (screenplay), Brad Bird (screenplay), Damon Lindelof (story), Brad Bird (story), Jeff Jensen (story)","George Clooney, Hugh Laurie, Britt Robertson, Raffey Cassidy",http://ia.media-imdb.com/images/M/MV5BMTQ0MDc5MjAyNF5BMl5BanBnXkFtZTgwMzU5Mzk1NjE@._V1_SX300.jpg,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory."
Far from the Madding Crowd,PG-13,119 min,"Drama, Romance",5/22/15,Thomas Vinterberg,"Thomas Hardy (novel), David Nicholls (screenplay)","Carey Mulligan, Matthias Schoenaerts, Tilly Vosburgh, Mark Wingett",http://ia.media-imdb.com/images/M/MV5BMTQzNjE5Mjk5MV5BMl5BanBnXkFtZTgwMzQ3NDMwNTE@._V1_SX300.jpg,"In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a sheep farmer; Frank Troy, a reckless Sergeant; and William Boldwood, a prosperous and mature bachelor."
Chocolate City,R,91 min,Drama,5/22/15,Jean-Claude La Marre,Jean-Claude La Marre,"Robert Ri'chard, Vivica A. Fox, DeRay Davis, Michael Jai White",http://ia.media-imdb.com/images/M/MV5BMTY3Mzg2OTk2Nl5BMl5BanBnXkFtZTgwNDU0MDE1NTE@._V1_SX300.jpg,Life for a struggling college student changes in an instant when he meets the owner of a male strip club who convinces him to give amateur night a whirl.
Roommate Wanted,R,85 min,Thriller,5/19/15,Rob Margolies,Aaron Edward,"Alexa PenaVega, Spencer Grammer, Kathryn Morris, Richard Riehle",http://ia.media-imdb.com/images/M/MV5BMTcyODM0MjE0NF5BMl5BanBnXkFtZTgwMTM4MTQxNTE@._V1_SX300.jpg,Janie and Dee are two polar opposite roommates whose differences come to a head over the course of one crazy day.
Blue Caprice,R,93 min,"Biography, Crime, Drama",5/18/15,Alexandre Moors,"Alexandre Moors (story), R.F.I. Porto (screenplay), R.F.I. Porto (story)","Tequan Richmond, April Yvette Thompson, Isaiah Washington, Abner Expósito",http://ia.media-imdb.com/images/M/MV5BNzYwMTcyMzU5OV5BMl5BanBnXkFtZTgwOTAwOTUwMDE@._V1_SX300.jpg,An abandoned boy is lured to America and drawn into the shadow of a dangerous father figure. Inspired by the real life events that led to the 2002 Beltway sniper attacks.
The Sea of Trees,PG-13,110 min,Drama,5/16/15,Gus Van Sant,Chris Sparling,"Matthew McConaughey, Naomi Watts, Katie Aselton, Ken Watanabe",http://ia.media-imdb.com/images/M/MV5BMTYyMjI5MDkwNF5BMl5BanBnXkFtZTgwOTUxOTY2NTE@._V1_SX300.jpg,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.
Mad Max: Fury Road,R,120 min,"Action, Adventure, Sci-Fi",5/15/15,George Miller,"George Miller, Brendan McCarthy, Nick Lathouris","Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne",http://ia.media-imdb.com/images/M/MV5BMTUyMTE0ODcxNF5BMl5BanBnXkFtZTgwODE4NDQzNTE@._V1_SX300.jpg,"A woman rebels against a tyrannical ruler in post apocalyptic Australia in search for her homeland with the help of a group of female prisoners, a psychotic worshiper, and a drifter named Max."
Area 51,R,91 min,"Horror, Sci-Fi, Thriller",5/15/15,Oren Peli,"Christopher Denham, Oren Peli","Reid Warner, Darrin Bragg, Ben Rovner, Jelena Nik",http://ia.media-imdb.com/images/M/MV5BMTU3ODYwMTk0Ml5BMl5BanBnXkFtZTgwMjkzMjY0NTE@._V1_SX300.jpg,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets."
Pitch Perfect 2,PG-13,115 min,"Comedy, Music",5/15/15,Elizabeth Banks,"Kay Cannon, Mickey Rapkin (characters)","Anna Kendrick, Rebel Wilson, Hailee Steinfeld, Brittany Snow",http://ia.media-imdb.com/images/M/MV5BMTk0Mzg4NDYyOF5BMl5BanBnXkFtZTgwOTM2ODg2NTE@._V1_SX300.jpg,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform."
Where Hope Grows,PG-13,95 min,Drama,5/15/15,Chris Dowling,Chris Dowling,"Danica McKellar, Brooke Burns, McKaley Miller, Kerr Smith",http://ia.media-imdb.com/images/M/MV5BMTY1MjUxOTU0OF5BMl5BanBnXkFtZTgwMDYxNTQ0NDE@._V1_SX300.jpg,A baseball player whose professional career was cut short due to his personal problems is suddenly awakened and invigorated by a young-man with Down syndrome who works at the local grocery store.
I'll See You in My Dreams,PG-13,92 min,"Comedy, Drama",5/15/15,Brett Haley,"Marc Basch, Brett Haley","Blythe Danner, June Squibb, Rhea Perlman, Mary Kay Place",http://ia.media-imdb.com/images/M/MV5BMTYzMzc5OTkyOV5BMl5BanBnXkFtZTgwNzc3OTMyNTE@._V1_SX300.jpg,A widow and former songstress discovers that life can begin anew at any age.
Good Kill,R,102 min,"Action, Drama, Thriller",5/15/15,Andrew Niccol,Andrew Niccol,"Fatima El Bahraquy, El Khttabi Abdelouahab, Ethan Hawke, Bruce Greenwood",http://ia.media-imdb.com/images/M/MV5BMTkzNDIxNzE5OF5BMl5BanBnXkFtZTgwODMxMTExNTE@._V1_SX300.jpg,A family man begins to question the ethics of his job as a drone pilot.
Deadly Sanctuary,PG-13,100 min,"Family, Mystery, Thriller",5/15/15,Nancy Criss,"Sylvia Nobel (novel), Sylvia Nobel, Bower Yousse","Eric Roberts, Dean Cain, Daniel Baldwin, Paul Greene",http://ia.media-imdb.com/images/M/MV5BMjE3MzU0NjU4NV5BMl5BanBnXkFtZTgwMjI1NDg5MjE@._V1_SX300.jpg,"A reporter, is drawn into an evil web of conspiracy working for a newspaper in an isolated small town, where she strives to uncover the horrifying secret of a vanished reporter, two dead teenage girls and an attractive cowboy."
Mercenary: Absolution,R,96 min,"Action, Adventure, Crime",5/15/15,Keoni Waxman,"Richard Beattie, Keoni Waxman","Steven Seagal, Byron Mann, Howard Dell, Adina Stetcu",http://ia.media-imdb.com/images/M/MV5BMTY2NjY0NzYzOF5BMl5BanBnXkFtZTgwMDM2MzI4NDE@._V1_SX300.jpg,"When a contract killer (Steven Seagal) encounters a girl on the run from a mob boss (Vinnie Jones) with powerful political ties, he is torn between protecting the girl, and remaining loyal ..."
Abraham's Desert,PG,27 min,"Short, Adventure, Drama",5/15/15,Shane Ries,Shane Ries,"Sean Lessard, Hossein Mardani, Hamzah Saman, Ehab Elgharabawy",http://ia.media-imdb.com/images/M/MV5BMjIwNzU0NjYwOF5BMl5BanBnXkFtZTgwNDcxNDcxMzE@._V1_SX300.jpg,"When a Canadian man Jacob Lachance decides to visit his parent's in Israel, he unexpectedly discovers a different world. A trip of pleasure turns into a detoured nightmare that is everyday life in a land steeped with conflict and turmoil."
Russell Madness,PG,92 min,Family,5/10/15,Robert Vince,"Aaron Brooks (screenplay), Kirsten Hansen (screenplay), Anna McRoberts (screenplay), Anna McRoberts (story), Robert Vince (screenplay), Robert Vince (story)","John Ratzenberger, Mason Vale Cotton, Fred Willard, Mckenna Grace",http://ia.media-imdb.com/images/M/MV5BMTgyNjkyMzk2NF5BMl5BanBnXkFtZTgwOTYxODQ2MzE@._V1_SX300.jpg,"RUSSELL MADNESS tells the story of Russell, an undersized but big-hearted terrier who dreams of having a family of his own. After running away from his pet store, Russell gets taken in by ..."
Maggie,PG-13,95 min,"Drama, Horror, Thriller",5/8/15,Henry Hobson,John Scott 3,"Arnold Schwarzenegger, Abigail Breslin, Joely Richardson, Douglas M. Griffin",http://ia.media-imdb.com/images/M/MV5BMTkyNzk0MTU2Ml5BMl5BanBnXkFtZTgwNDExNzMyNTE@._V1_SX300.jpg,"A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side."
5 Flights Up,PG-13,92 min,Drama,5/8/15,Richard Loncraine,"Charlie Peters (screenplay), Jill Ciment (book)","Morgan Freeman, Diane Keaton, Cynthia Nixon, Carrie Preston",http://ia.media-imdb.com/images/M/MV5BMTQ5MzU3MzgwN15BMl5BanBnXkFtZTgwNjM2NDQ3NDE@._V1_SX300.jpg,A long-time married couple who've spent their lives together in the same New York apartment become overwhelmed by personal and real estate-related issues when they plan to move away.
Bravetown,R,112 min,"Drama, Music",5/8/15,Daniel Duran,Oscar Orlando Torres,"Laura Dern, Maria Bello, Josh Duhamel, Lucas Till",http://ia.media-imdb.com/images/M/MV5BMjAwNzgwMjM4N15BMl5BanBnXkFtZTgwOTA2ODMyNTE@._V1_SX300.jpg,Josh is a lost soul with an extraordinary musical talent set on a journey to encounter what he was least expecting but undoubtedly needed most. Feeling like it's him against the world at ...
Hot Pursuit,PG-13,87 min,"Action, Comedy, Crime",5/8/15,Anne Fletcher,"David Feeney, John Quaintance","Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley",http://ia.media-imdb.com/images/M/MV5BNzc0MDk0NDMwM15BMl5BanBnXkFtZTgwNTIzMjE1NTE@._V1_SX300.jpg,An uptight and by-the-book cop tries to protect the outgoing widow of a drug boss as they race through Texas pursued by crooked cops and murderous gunmen.
The D Train,R,101 min,"Comedy, Drama",5/8/15,"Andrew Mogel, Jarrad Paul","Jarrad Paul, Andrew Mogel","Jack Black, James Marsden, Kathryn Hahn, Jeffrey Tambor",http://ia.media-imdb.com/images/M/MV5BMTQ3ODQzNDE2Ml5BMl5BanBnXkFtZTgwOTM1NzQwNTE@._V1_SX300.jpg,The head of a high school reunion committee travels to Los Angeles to track down the most popular guy from his graduating class and convince him to go to the reunion.
Sister Code,R,84 min,"Comedy, Drama, Romance",5/8/15,Corey Grant,"Randall Hooper (screenplay), Darien Curry (screenplay), Don Hale Jr. (screenplay), Walter Mosley Jr.","Amber Rose, Eva Marcille, Drew Sidora, Marcus T. Paulk",http://ia.media-imdb.com/images/M/MV5BMjI2ODg3NTEwMF5BMl5BanBnXkFtZTgwODgwMjQxNTE@._V1_SX300.jpg,"After the death of their mother, three foster sisters - the shrewd business woman, the free spirit, and the caregiver - find themselves fighting for their individual dreams and fighting each other in this tale of love, lust, and tragedy."
W 3sixty5,PG-13,48 min,"Documentary, Biography, Drama",5/5/15,Shane Ries,Shane Ries (story),"Sonny Sandoval, Brian 'Head' Welch, Ryan Ries, Ronnie Faisst",http://ia.media-imdb.com/images/M/MV5BMTQzMDY2NDY4N15BMl5BanBnXkFtZTgwOTIxNDcxMzE@._V1_SX300.jpg,"The first 365 days of The Whosoevers inception. It follows HEAD from KORN, Sonny from P.O.D and Ryan Ries, former team manger from C1rca clothing company."
Ivory Tower,PG-13,90 min,"Documentary, Family, History",5/4/15,Andrew Rossi,Andrew Rossi,"Elizabeth Armstrong, Richard Arum, Jamshed Bharucha, David Boone",http://ia.media-imdb.com/images/M/MV5BMTQ4NTY5NDAxN15BMl5BanBnXkFtZTgwNzUxMTA3MTE@._V1_SX300.jpg,A documentary that questions the cost -- and value -- of higher education in the United States.
Ride,R,93 min,Comedy,5/1/15,Helen Hunt,Helen Hunt (screenplay),"Helen Hunt, Brenton Thwaites, Julie Dretzin, Jay Russell",http://ia.media-imdb.com/images/M/MV5BMTU1Njc1Mzk4NF5BMl5BanBnXkFtZTgwMTU2MzQ3NDE@._V1_SX300.jpg,A mother travels cross-country to California to be with her son after he decides to drop out of school and become a surfer.
Avengers: Age of Ultron,PG-13,141 min,"Action, Adventure, Sci-Fi",5/1/15,Joss Whedon,"Joss Whedon, Stan Lee (Marvel comics), Jack Kirby (Marvel comics)","Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans",http://ia.media-imdb.com/images/M/MV5BMTU4MDU3NDQ5Ml5BMl5BanBnXkFtZTgwOTU5MDUxNTE@._V1_SX300.jpg,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's Mightiest Heroes to stop the villainous Ultron from enacting his terrible plans."
Welcome to Me,R,87 min,"Comedy, Drama",5/1/15,Shira Piven,Eliot Laurence (screenplay),"Kristen Wiig, Wes Bentley, Linda Cardellini, Joan Cusack",http://ia.media-imdb.com/images/M/MV5BMTA0NTAyNTYwNDheQTJeQWpwZ15BbWU4MDY2ODcyNTQx._V1_SX300.jpg,"When Alice Klieg wins the Mega-Millions lottery, she immediately quits her psychiatric meds and buys her own talk show."
Private Number,R,95 min,"Horror, Mystery, Thriller",5/1/15,LazRael Lison,LazRael Lison,"Judd Nelson, Tom Sizemore, Nicholle Tom, Hal Ozsan",http://ia.media-imdb.com/images/M/MV5BMjA3NjU3MjU4MF5BMl5BanBnXkFtZTgwMjY4OTYzNTE@._V1_SX300.jpg,"A series of cryptic phone messages and visions haunt a writer while he struggles to finish a novel. As they increase in intensity, he loses his grip on reality, eventually obsessing over an..."
